Extension,DeviceName,DeviceType,MacAddress,Registered,UserAgent
30124,b25cfdad-a74e-B77f-a17e-771cee7077Ce,Business Communicator - PC,771cee7077Ce,TRUE,bc-uc - UC-One (3.9.31.35 Windows 10)
30124,01227eb7-7daa-B001-b7a4-cC52f70b7ac5,Connect - Tablet,cC52f70b7ac5,FALSE,
30123,7dBd17fe-dab4-Bf24-a7ae-a5bBBBb0a1a7,Connect - Mobile,a5bBBBb0a1a7,FALSE,
30123,1ee5ceea-C07a-Baad-ab1B-4C47a15ad721,Business Communicator - PC,4C47a15ad721,TRUE,bc-uc - UC-One (3.9.31.35 Windows 10)
30123,c4abB472-efBf-Bd7b-7fB7-f0d4f1dadCBc,Connect - Tablet,f0d4f1dadCBc,FALSE,
30125,7Cc1bfa4-c77B-BB4f-a4bC-cC4Ca705adea,Connect - Mobile,cC4Ca705adea,FALSE,
30125,17B0B20f-b4Cc-B55c-aa1B-2e5B0a014412,Business Communicator - PC,2e5B0a014412,TRUE,bc-uc - UC-One (3.9.31.35 Windows 10)
30125,B17ba1f5-2aad-B05a-71fa-c5bCf701aCf4,Connect - Tablet,c5bCf701aCf4,FALSE,
30126,42fb7777-cfe0-Bd47-a727-554b1C70B4fd,Connect - Mobile,554b1C70B4fd,FALSE,
30126,aaaBCcaf-C0eb-Baaa-adc5-dCaB0777Bbc1,Business Communicator - PC,dCaB0777Bbc1,TRUE,bc-uc - UC-One (3.9.31.35 Windows 10)
30126,0aaec11a-caB7-B5d5-a2B1-bfCbaa57Cd27,Connect - Tablet,bfCbaa57Cd27,FALSE,
30127,21aBe5B4-a1bb-BB7B-a1dd-aa7bB44Cc142,Connect - Mobile,aa7bB44Cc142,FALSE,
30127,e7ef2f7d-1edB-B4ad-bcfc-faBe12aeB001,Business Communicator - PC,faBe12aeB001,TRUE,bc-uc - UC-One (3.9.31.35 Windows 10)
30127,a5bB0e11-4a7c-B4d7-7bfc-Cd7aaa7aaa70,Connect - Tablet,Cd7aaa7aaa70,FALSE,
30128,72f0ab71-BC21-B1be-a7a4-cBac451a5a1c,Connect - Mobile,cBac451a5a1c,FALSE,
30128,24aaBCfC-5eae-Ba70-a751-Cbcfaac4f7ac,Business Communicator - PC,Cbcfaac4f7ac,FALSE,
30128,adb4Bce4-2a7b-BfBc-aBe0-af5d7a747fBf,Connect - Tablet,af5d7a747fBf,FALSE,
30129,d44Bbd7f-d7ca-Baa7-a2cb-77a1050Bdc27,Connect - Mobile,77a1050Bdc27,FALSE,
30129,aC7cbCa0-accc-BBC0-7eaf-27b1bCcfc42a,Business Communicator - PC,27b1bCcfc42a,FALSE,
30129,22d71B7a-d4a1-B274-7b45-a7fac2ac1baf,Connect - Tablet,a7fac2ac1baf,FALSE,
11131,VVX200-000BF77B25AB,Polycom_c14811_VVX301-311,000BF77B25AB,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11162,VVX200-000BF755aABC,Polycom_c14811_VVX301-311,000BF755aABC,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11136,VVX200-000BF77455aC,Polycom_c14811_VVX301-311,000BF77455aC,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11108,VVX200-000BF774CBB7,Polycom_c14811_VVX301-311,000BF774CBB7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11000,SPA117-2BDBFD4CADE2,NetGen-c14811-HX4E,2BDBFD4CADE2,TRUE,Cisco/SPA112-1.3.2(014)
11122,VVX200-000BF77B7a4E,Polycom_c14811_VVX301-311,000BF77B7a4E,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11107,VVX200-000BF7745542,Polycom_c14811_VVX301-311,000BF7745542,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11197,VVX200-000BF755A7CB,Polycom_c14811_VVX301-311,000BF755A7CB,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11176,IP5000-000BF7BD51C2,Polycom_c14811_SSIP6000,000BF7BD51C2,TRUE,PolycomSoundPointIP-SPIP_450-UA/4.0.14.1580
11110,VVX200-000BF774C245,Polycom_c14811_VVX301-311,000BF774C245,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11172,VVX200-000BF774555A,Polycom_c14811_VVX301-311,000BF774555A,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11181,VVX200-000BF774CBFC,Polycom_c14811_VVX301-311,000BF774CBFC,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11138,,,,,
11205,VVX200-000BF77CC17C,Polycom_c14811_VVX301-311,000BF77CC17C,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11173,VVX200-000BF77455E7,Polycom_c14811_VVX301-311,000BF77455E7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11209,VVX2X1-000BF755aCa0,Polycom_c14811_VVX301-311,000BF755aCa0,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11139,VVX2X1-000BF755A7C5,Polycom_c14811_VVX301-311,000BF755A7C5,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11134,VVX200-000BF774557C,Polycom_c14811_VVX301-311,000BF774557C,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11203,VVX200-000BF755aCaD,Polycom_c14811_VVX301-311,000BF755aCaD,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11120,VVX200-000BF77B7702,Polycom_c14811_VVX301-311,000BF77B7702,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11208,VVX200-000BF77DC77C,Polycom_c14811_VVX301-311,000BF77DC77C,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11118,VVX200-000BF774C477,Polycom_c14811_VVX301-311,000BF774C477,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11137,VVX200-000BF774C402,Polycom_c14811_VVX301-311,000BF774C402,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11100,VVX200-000BF77455BA,Polycom_c14811_VVX301-311,000BF77455BA,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11191,VVX200-000BF755A0C7,Polycom_c14811_VVX301-311,000BF755A0C7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11215,VVX-200-000BF77455CC,Polycom_c14811_VVX301-311,000BF77455CC,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11169,VVX200-000BF774C507,Polycom_c14811_VVX301-311,000BF774C507,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11216,VVX-200-000BF7DF12B5,Polycom_c14811_VVX301-311,000BF7DF12B5,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11143,VVX200-000BF77455A2,Polycom_c14811_VVX301-311,000BF77455A2,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11116,VVX200-000BF77455C1,Polycom_c14811_VVX301-311,000BF77455C1,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11105,VVX200-000BF774552F,Polycom_c14811_VVX301-311,000BF774552F,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11175,VVX200-000BF77455C4,Polycom_c14811_VVX301-311,000BF77455C4,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11102,VVX200-000BF77455B7,Polycom_c14811_VVX301-311,000BF77455B7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11163,,,,,
11111,VVX200-000BF77B7752,Polycom_c14811_VVX301-311,000BF77B7752,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11154,VVX200-000BF774C24E,Polycom_c14811_VVX301-311,000BF774C24E,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11126,VVX200-000BF77B7A25,Polycom_c14811_VVX301-311,000BF77B7A25,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11149,VVX200-000BF774CBE0,Polycom_c14811_VVX301-311,000BF774CBE0,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11130,VVX200-000BF77B2220,Polycom_c14811_VVX301-311,000BF77B2220,FALSE,
11161,VVX200-000BF755aA4C,Polycom_c14811_VVX301-311,000BF755aA4C,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11147,VVX200-000BF774CBAC,Polycom_c14811_VVX301-311,000BF774CBAC,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11157,VVX200-000BF755aFCa,Polycom_c14811_VVX301-311,000BF755aFCa,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11146,,,,,
11155,VVX200-000BF755aCFF,Polycom_c14811_VVX301-311,000BF755aCFF,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11106,VVX200-000BF7745540,Polycom_c14811_VVX301-311,000BF7745540,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11186,VVX200-000BF755aF77,Polycom_c14811_VVX301-311,000BF755aF77,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11170,VVX200-000BF774C41F,Polycom_c14811_VVX301-311,000BF774C41F,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11152,VVX200-000BF774C40E,Polycom_c14811_VVX301-311,000BF774C40E,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11182,VVX200-000BF774CB7B,Polycom_c14811_VVX301-311,000BF774CB7B,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11166,VVX200-000BF7745C25,Polycom_c14811_VVX301-311,000BF7745C25,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11207,VVX200-000BF77DBC2B,Polycom_c14811_VVX301-311,000BF77DBC2B,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11165,VVX200-000BF774C24B,Polycom_c14811_VVX301-311,000BF774C24B,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11206,VVX200-000BF7745557,Polycom_c14811_VVX301-311,000BF7745557,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11112,VVX200-000BF77455a7,Polycom_c14811_VVX301-311,000BF77455a7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11140,VVX200-000BF774CBA4,Polycom_c14811_VVX301-311,000BF774CBA4,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11177,VVX200-000BF77455CB,Polycom_c14811_VVX301-311,000BF77455CB,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11185,VVX2X1-000BF774C40F,Polycom_c14811_VVX301-311,000BF774C40F,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11156,VVX200-000BF755aFCF,Polycom_c14811_VVX301-311,000BF755aFCF,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11190,VVX200-000BF755A04a,Polycom_c14811_VVX301-311,000BF755A04a,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11188,VVX200-000BF755aA70,Polycom_c14811_VVX301-311,000BF755aA70,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11201,VVX200-000BF75a5a27,Polycom_c14811_VVX301-311,000BF75a5a27,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11127,VVX200-000BF774552A,Polycom_c14811_VVX301-311,000BF774552A,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11142,VVX200-000BF774C2B7,Polycom_c14811_VVX301-311,000BF774C2B7,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11104,VVX200-000BF774CB1a,Polycom_c14811_VVX301-311,000BF774CB1a,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11114,VVX200-000BF774555B,Polycom_c14811_VVX301-311,000BF774555B,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11192,VVX200-000BF755A0ED,Polycom_c14811_VVX301-311,000BF755A0ED,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11121,VVX200-000BF77B7A41,Polycom_c14811_VVX301-311,000BF77B7A41,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11211,P5000-000BF7F72710,Polycom_c14811_SSIP6000,000BF7F72710,TRUE,PolycomSoundStationIP-SSIP_6000-UA/4.0.14.1580
11160,VVX200-000BF755aFB2,Polycom_c14811_VVX301-311,000BF755aFB2,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11167,VVX200-000BF7745C17,Polycom_c14811_VVX301-311,000BF7745C17,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11198,VVX200-000BF755aCaC,Polycom_c14811_VVX301-311,000BF755aCaC,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11195,VVX200-000BF755A775,Polycom_c14811_VVX301-311,000BF755A775,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11193,VVX200-000BF755aFC2,Polycom_c14811_VVX301-311,000BF755aFC2,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11144,VVX200-000BF774CBAB,Polycom_c14811_VVX301-311,000BF774CBAB,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11187,VVX200-000BF755C1CC,Polycom_c14811_VVX301-311,000BF755C1CC,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11128,VVX200-000BF77B770E,Polycom_c14811_VVX301-311,000BF77B770E,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11168,VVX200-000BF77455FB,Polycom_c14811_VVX301-311,000BF77455FB,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11132,VVX200-000BF77B7774,Polycom_c14811_VVX301-311,000BF77B7774,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11133,VVX200-000BF77B7aAB,Polycom_c14811_VVX301-311,000BF77B7aAB,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11150,VVX200-000BF774C24F,Polycom_c14811_VVX301-311,000BF774C24F,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11151,VVX200-000BF774CBBC,Polycom_c14811_VVX301-311,000BF774CBBC,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11180,VVX200-000BF774C241,Polycom_c14811_VVX301-311,000BF774C241,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11213,VVX200-000BF77B2205,Polycom_c14811_VVX301-311,000BF77B2205,FALSE,
11196,VVX200-000BF755aFCC,Polycom_c14811_VVX301-311,000BF755aFCC,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11184,VVX200-000BF774C47C,Polycom_c14811_VVX301-311,000BF774C47C,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11183,VVX200-000BF77455Ca,Polycom_c14811_VVX301-311,000BF77455Ca,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11164,VVX200-000BF755aCEC,Polycom_c14811_VVX301-311,000BF755aCEC,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11101,VVX200-000BF774557F,Polycom_c14811_VVX301-311,000BF774557F,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11123,VVX200-000BF77B7710,Polycom_c14811_VVX301-311,000BF77B7710,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11204,VVX200-000BF77CC1BA,Polycom_c14811_VVX301-311,000BF77CC1BA,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11199,VVX200-000BF755A7CF,Polycom_c14811_VVX301-311,000BF755A7CF,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11129,VVX200-000BF77B7771,Polycom_c14811_VVX301-311,000BF77B7771,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11210,VVX200-000BF77DBACD,Polycom_c14811_VVX301-311,000BF77DBACD,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11124,VVX200-000BF77B7CFB,Polycom_c14811_VVX301-311,000BF77B7CFB,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11119,VVX200-000BF77455C2,Polycom_c14811_VVX301-311,000BF77455C2,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11145,VVX200-000BF774CBB0,Polycom_c14811_VVX301-311,000BF774CBB0,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11109,VVX200-000BF774CBF7,Polycom_c14811_VVX301-311,000BF774CBF7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11189,VVX200-000BF755aF5B,Polycom_c14811_VVX301-311,000BF755aF5B,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11135,VVX200-000BF774CBDA,Polycom_c14811_VVX301-311,000BF774CBDA,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11117,VVX200-000BF774C41B,Polycom_c14811_VVX301-311,000BF774C41B,FALSE,
11125,VVX200-000BF77B7a7F,Polycom_c14811_VVX301-311,000BF77B7a7F,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11115,VVX200-000BF774CBB4,Polycom_c14811_VVX301-311,000BF774CBB4,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11179,VVX200-000BF774C41D,Polycom_c14811_VVX301-311,000BF774C41D,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11178,VVX200-000BF77455D1,Polycom_c14811_VVX301-311,000BF77455D1,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11141,VVX200-000BF774CBF7,Polycom_c14811_VVX301-311,000BF774CBF7,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11103,VVX200-000BF7745520,Polycom_c14811_VVX301-311,000BF7745520,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
11153,VVX2X1-000BF75A5CC7,Polycom_c14811_VVX301-311,000BF75A5CC7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11158,VVX2X1-000BF7BBBCA4,Polycom_c14811_VVX301-311,000BF7BBBCA4,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11159,VVX2X1-000BF7CCBBDC,Polycom_c14811_VVX301-311,000BF7CCBBDC,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11171,VVX2X1-000BF7BBBCEB,Polycom_c14811_VVX301-311,000BF7BBBCEB,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11174,VVX2X1-000BF7CCBD1C,Polycom_c14811_VVX301-311,000BF7CCBD1C,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11194,VVX2X1-000BF7BBBCCa,Polycom_c14811_VVX301-311,000BF7BBBCCa,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11202,VVX2X1-000BF7BBBCEA,Polycom_c14811_VVX301-311,000BF7BBBCEA,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11217,,,,,
11148,VVX200-000BF774CBC5,Polycom_c14811_VVX301-311,000BF774CBC5,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11218,,,,,
11214,VVX2X1-000BF774C7aC,Polycom_c14811_VVX301-311,000BF774C7aC,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11219,VVX2X1-000BF77455C5,Polycom_c14811_VVX301-311,000BF77455C5,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11221,VVX2X1-000BF774C1Ba,Polycom_c14811_VVX301-311,000BF774C1Ba,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
11212,VVX2X1-000BF755a7E7,Polycom_c14811_VVX301-311,000BF755a7E7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27106,IP401-000BF77a0FED,Polycom_c14811_SPIP501,000BF77a0FED,TRUE,PolycomSoundPointIP-SPIP_550-UA/4.0.14.1388
27116,VVX200-000BF774C2aA,Polycom_c14811_VVX301-311,000BF774C2aA,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
27110,VVX2X1-000BF755ACA7,Polycom_c14811_VVX301-311,000BF755ACA7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27102,VVX200-000BF774C1D0,Polycom_c14811_VVX301-311,000BF774C1D0,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27104,IPB40-000BF7BD512B,Polycom_c14811_SPIP450,000BF7BD512B,TRUE,PolycomSoundPointIP-SPIP_450-UA/4.0.4.3429
27105,VVX2X1-000BF7DF7CAB,Polycom_c14811_VVX301-311,000BF7DF7CAB,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27112,IP401-000BF717BDa1,Polycom_c14811_SPIP501,000BF717BDa1,TRUE,PolycomSoundPointIP-SPIP_501-UA/3.1.3.0439
27103,VVX2X1-000BF7DF1D12,Polycom_c14811_VVX301-311,000BF7DF1D12,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27109,VVX200-000BF77B2C0C,Polycom_c14811_VVX301-311,000BF77B2C0C,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27114,VVX200-000BF755aaCB,Polycom_c14811_VVX301-311,000BF755aaCB,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27101,VVX2X1-000BF7BBBCC4,Polycom_c14811_VVX301-311,000BF7BBBCC4,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27111,IP401-000BF711CaE2,Polycom_c14811_SPIP501,000BF711CaE2,TRUE,PolycomSoundPointIP-SPIP_501-UA/3.1.3.0439
27107,VVX2X1-000BF7DEFB22,Polycom_c14811_VVX301-311,000BF7DEFB22,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27100,VVX2X1-000BF774557B,Polycom_c14811_VVX301-311,000BF774557B,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27115,VVX200-000BF774CBAE,Polycom_c14811_VVX301-311,000BF774CBAE,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
27113,VVX2X1-000BF755aCA1,Polycom_c14811_VVX301-311,000BF755aCA1,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27118,VVX2X1-000BF7BBBCC7,Polycom_c14811_VVX301-311,000BF7BBBCC7,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27119,VVX2X1-000BF774C471,Polycom_c14811_VVX301-311,000BF774C471,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27117,VVX2X1-000BF775ACBC,Polycom_c14811_VVX301-311,000BF775ACBC,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
27120,,,,,
27121,VVX2X1-000BF7df1cd5,Polycom_c14811_VVX301-311,000BF7DF1CD5,FALSE,
27108,VVX2X1-000BF75A5CA1,Polycom_c14811_VVX301-311,000BF75A5CA1,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25615,VVX200-000BF7DB5AaD,Polycom_c14811_VVX301-311,000BF7DB5AaD,FALSE,
25615,TB2U-704E0CC47AB2,Yealink-c14811-T43U,704E0CC47AB2,TRUE,Yealink SIP-T43U 108.86.0.45
25610,VVX200-000BF7DB7557,Polycom_c14811_VVX301-311,000BF7DB7557,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
25627,VVX200-000BF7DB7a1D,Polycom_c14811_VVX301-311,000BF7DB7a1D,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25607,VVX200-000BF7DB7BEB,Polycom_c14811_VVX301-311,000BF7DB7BEB,FALSE,
25607,TB2U-704E0CC42CDA,Yealink-c14811-T43U,704E0CC42CDA,TRUE,Yealink SIP-T43U 108.86.0.45
25632,VVX200-000BF7DB5aC1,Polycom_c14811_VVX301-311,000BF7DB5aC1,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25623,VVX200-000BF7DB5BC2,Polycom_c14811_VVX301-311,000BF7DB5BC2,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25630,VVX200-000BF7DB5a5B,Polycom_c14811_VVX301-311,000BF7DB5a5B,FALSE,
25630,VVX2X1-5B15CFC10BBA,Polycom_c14811_VVX301-311,5B15CFC10BBA,TRUE,PolycomVVX-VVX_301-UA/5.9.5.0614
10272,NETGEN-000EAa7aB10C,NetGen-c14811-HX4E,000EAa7aB10C,TRUE,NetGen Communications HX4E-2S VER.1.9.82.344.2 MAC.00:0E:A9:29:41:07/UA 2.0
25617,VVX200-000BF7DB72AD,Polycom_c14811_VVX301-311,000BF7DB72AD,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
25635,VVX200-000BF7DB54AE,Polycom_c14811_VVX301-311,000BF7DB54AE,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25605,VVX200-000BF7DB57B7,Polycom_c14811_VVX301-311,000BF7DB57B7,FALSE,
25605,TB2U-704E0CC47B01,Yealink-c14811-T43U,704E0CC47B01,TRUE,Yealink SIP-T43U 108.86.0.45
25633,VVX200-000BF7CA7E2C,Polycom_c14811_VVX301-311,000BF7CA7E2C,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25622,VVX200-000BF7DB7CAa,Polycom_c14811_VVX301-311,000BF7DB7CAa,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
25606,VVX200-000BF7DB55aa,Polycom_c14811_VVX301-311,000BF7DB55aa,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25639,VVX200-000BF7DF7210,Polycom_c14811_VVX301-311,000BF7DF7210,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25631,VVX200-000BF7CA7E4E,Polycom_c14811_VVX301-311,000BF7CA7E4E,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25611,VVX200-000BF7DB50C7,Polycom_c14811_VVX301-311,000BF7DB50C7,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
25618,VVX200-000BF7DB72AF,Polycom_c14811_VVX301-311,000BF7DB72AF,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
25612,VVX200-000BF7DB5aC0,Polycom_c14811_VVX301-311,000BF7DB5aC0,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
25604,TB2U-704E0CB7CaDE,Yealink-c14811-T43U,704E0CB7CaDE,TRUE,Yealink SIP-T43U 108.86.0.20
25602,VVX200-000BF7DB5a40,Polycom_c14811_VVX301-311,000BF7DB5a40,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25601,VVX200-000BF7DB57aF,Polycom_c14811_VVX301-311,000BF7DB57aF,FALSE,
25601,TB2U-704E0CC42714,Yealink-c14811-T43U,704E0CC42714,TRUE,Yealink SIP-T43U 108.86.0.45
25625,VVX200-000BF7DB5BCa,Polycom_c14811_VVX301-311,000BF7DB5BCa,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25608,TB7S-704EC0CE57A1,Yealink-c14811-T42S,704EC0CE57A1,TRUE,Yealink SIP-T42S 66.84.0.10
25600,SPA117-405CAEF1A7E1,Cisco-c14811-SPA122,405CAEF1A7E1,TRUE,Linksys/SPA3102-3.3.6(GW)
25636,VVX200-000BF7DB74EB,Polycom_c14811_VVX301-311,000BF7DB74EB,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
25616,VVX200-000BF7DB77aC,Polycom_c14811_VVX301-311,000BF7DB77aC,TRUE,PolycomVVX-VVX_300-UA/5.2.0.8330
25660,SPA117-405CAEF1A7E1,Cisco-c14811-SPA122,405CAEF1A7E1,TRUE,Linksys/SPA3102-3.3.6(GW)
25700,SPA117-00DA44B5a0Da,Cisco-c14811-SPA122,00DA44B5a0Da,TRUE,Cisco/SPA112-1.3.5(004p)
25624,VVX200-000BF7DB52aA,Polycom_c14811_VVX301-311,000BF7DB52aA,TRUE,PolycomVVX-VVX_300-UA/5.9.5.0614
58146,NETGEN-000EAa7aB0CA,NetGen-c14811-HX4E,000EAa7aB0CA,TRUE,NetGen Communications HX4E-2S VER.1.9.82.344.2 MAC.00:0E:A9:29:40:CA/UA 2.0
10137,NETGEN-000EAa7aB0FB,NetGen-c14811-HX4E,000EAa7aB0FB,FALSE,
25621,TB7S-704EC0CE57B7,Yealink-c14811-T42S,704EC0CE57B7,TRUE,Yealink SIP-T42S 66.84.0.10
